Timestamp,SFPS,FT,CFPS,68770c7a-3e33-4c72-bde1-abc90c63568b,cee499ee-5d53-411a-afb5-0ce591aea19c,11689004-e804-4116-9992-edd9ac02d2fb
2014.05.11-18.57.26,54,37.66667,0,0,0
2014.05.11-18.57.27,55,46.66667,0,0,0
2014.05.11-18.57.28,55,46.66667,0,0,0
2014.05.11-18.57.29,55,46.66667,0,0,0
2014.05.11-18.57.30,55,37.33333,0,0,0
2014.05.11-18.57.31,55,37.33333,0,0,0
2014.05.11-18.57.32,55,37.33333,0,0,0
2014.05.11-18.57.33,54,38.66667,0,0,0
2014.05.11-18.57.34,54,38.66667,0,0,0
2014.05.11-18.57.35,54,38.66667,0,0,0
2014.05.11-18.57.36,55,38.33333,0,0,0
2014.05.11-18.57.37,55,38.33333,0,0,0
2014.05.11-18.57.38,55,38.33333,0,0,0
2014.05.11-18.57.39,54,48,0,0,0
2014.05.11-18.57.40,54,48,0,0,0
2014.05.11-18.57.41,54,48,131,28,50
2014.05.11-18.57.42,55,41,82,63,81
2014.05.11-18.57.43,55,41,104,77,116
2014.05.11-18.57.44,55,41,164,94,200
2014.05.11-18.57.45,55,31,158,95,200
2014.05.11-18.57.46,55,31,144,88,219
2014.05.11-18.57.47,55,31,138,87,204
2014.05.11-18.57.48,54,27.66667,146,87,188
2014.05.11-18.57.49,54,27.66667,160,88,191
2014.05.11-18.57.50,54,27.66667,152,85,201
2014.05.11-18.57.51,55,30,139,91,210
2014.05.11-18.57.52,55,30,139,88,194
2014.05.11-18.57.53,55,30,148,81,201
2014.05.11-18.57.54,55,36,145,86,192
2014.05.11-18.57.55,55,36,146,86,191
2014.05.11-18.57.56,55,36,149,86,190
2014.05.11-18.57.57,54,31,147,85,190
2014.05.11-18.57.58,54,31,142,86,188
2014.05.11-18.57.59,54,31,147,84,195
2014.05.11-18.58.00,55,31,132,86,195
2014.05.11-18.58.01,55,31,137,86,191
2014.05.11-18.58.02,55,31,140,87,187
2014.05.11-18.58.03,55,37.66667,146,93,148
2014.05.11-18.58.04,55,37.66667,148,83,189
2014.05.11-18.58.05,55,37.66667,147,83,184
2014.05.11-18.58.06,54,35,142,87,185
2014.05.11-18.58.07,54,35,144,84,183
2014.05.11-18.58.08,54,35,142,85,149
2014.05.11-18.58.09,55,33,147,84,171
2014.05.11-18.58.10,55,33,140,83,185
2014.05.11-18.58.11,55,33,150,83,168
2014.05.11-18.58.12,55,30.66667,132,84,176
2014.05.11-18.58.13,55,30.66667,136,84,181
2014.05.11-18.58.14,55,30.66667,119,88,180
2014.05.11-18.58.15,54,29.66667,127,82,176
2014.05.11-18.58.16,54,29.66667,121,89,181
2014.05.11-18.58.17,54,29.66667,123,80,184
2014.05.11-18.58.18,55,39.33333,126,86,180
2014.05.11-18.58.19,55,39.33333,121,88,182
2014.05.11-18.58.20,55,39.33333,113,92,180
2014.05.11-18.58.21,55,32,122,88,180
2014.05.11-18.58.22,55,32,127,85,183
2014.05.11-18.58.23,55,32,110,94,185
2014.05.11-18.58.24,54,60.33333,121,83,192
2014.05.11-18.58.25,54,60.33333,98,83,201
2014.05.11-18.58.26,54,60.33333,100,85,209
2014.05.11-18.58.27,55,32.66667,101,81,196
2014.05.11-18.58.28,55,32.66667,109,84,173
2014.05.11-18.58.29,55,32.66667,113,72,179
2014.05.11-18.58.30,50,71.33334,104,78,181
2014.05.11-18.58.31,50,71.33334,109,78,180
2014.05.11-18.58.32,50,71.33334,97,85,180
2014.05.11-18.58.33,55,34.33333,0,0,0
2014.05.11-18.58.34,55,34.33333,106,77,178
2014.05.11-18.58.35,55,34.33333,96,76,179
2014.05.11-18.58.36,54,29,100,87,182
2014.05.11-18.58.37,54,29,83,75,208
2014.05.11-18.58.38,54,29,93,84,198
2014.05.11-18.58.39,55,32,90,74,200
2014.05.11-18.58.40,55,32,80,70,186
2014.05.11-18.58.41,55,32,64,56,190
2014.05.11-18.58.42,55,31.66667,62,52,192
2014.05.11-18.58.43,55,31.66667,86,57,191
2014.05.11-18.58.44,55,31.66667,58,69,207
2014.05.11-18.58.45,54,102,62,51,166
2014.05.11-18.58.46,54,102,0,0,0
2014.05.11-18.58.47,54,102,87,34,75
2014.05.11-18.58.48,55,107.6667,149,41,36
2014.05.11-18.58.49,55,107.6667,181,45,53
2014.05.11-18.58.50,55,107.6667,142,44,53
2014.05.11-18.58.51,55,124.6667,62,45,49
2014.05.11-18.58.52,55,124.6667,51,55,132
2014.05.11-18.58.53,55,124.6667,53,34,95
2014.05.11-18.58.54,54,99,41,36,78
2014.05.11-18.58.55,54,99,0,0,0
2014.05.11-18.58.56,54,99,27,53,101
2014.05.11-18.58.57,55,110.3333,46,87,80
2014.05.11-18.58.58,55,110.3333,69,126,136
2014.05.11-18.58.59,55,110.3333,101,132,150
2014.05.11-18.59.00,55,108.6667,119,117,160
2014.05.11-18.59.01,55,108.6667,111,149,177
2014.05.11-18.59.02,55,108.6667,127,128,200
2014.05.11-18.59.03,54,120.3333,80,102,158
2014.05.11-18.59.04,54,120.3333,88,105,153
