Timestamp,SFPS,FT,CFPS,3125cc93-a129-43dd-bf37-3e3375abb153,04d36add-8818-4889-a680-bb1e7d8c36cf,71ae0a1a-297c-41c4-a02c-929781aa1b9b
2014.05.11-19.44.06,54,31.33333,0,0,0
2014.05.11-19.44.07,55,31.66667,0,0,0
2014.05.11-19.44.08,55,31.66667,0,0,0
2014.05.11-19.44.09,55,31.66667,0,0,0
2014.05.11-19.44.10,55,31,0,0,0
2014.05.11-19.44.11,55,31,0,0,0
2014.05.11-19.44.12,55,31,0,0,0
2014.05.11-19.44.13,54,30.66667,0,0,0
2014.05.11-19.44.14,54,30.66667,0,0,0
2014.05.11-19.44.15,54,30.66667,0,0,0
2014.05.11-19.44.16,55,31,0,0,0
2014.05.11-19.44.17,55,31,0,0,0
2014.05.11-19.44.18,55,31,0,0,0
2014.05.11-19.44.19,50,145.3333,0,0,0
2014.05.11-19.44.20,50,145.3333,0,0,0
2014.05.11-19.44.21,50,145.3333,132,31,46
2014.05.11-19.44.22,55,41,91,55,85
2014.05.11-19.44.23,55,41,127,76,114
2014.05.11-19.44.24,55,41,150,86,150
2014.05.11-19.44.25,54,28,147,92,195
2014.05.11-19.44.26,54,28,136,85,222
2014.05.11-19.44.27,54,28,128,86,216
2014.05.11-19.44.28,55,33.66667,130,86,192
2014.05.11-19.44.29,55,33.66667,150,82,196
2014.05.11-19.44.30,55,33.66667,135,84,195
2014.05.11-19.44.31,55,36.33333,144,87,192
2014.05.11-19.44.32,55,36.33333,150,81,188
2014.05.11-19.44.33,55,36.33333,154,80,181
2014.05.11-19.44.34,54,27.33333,148,85,176
2014.05.11-19.44.35,54,27.33333,151,77,185
2014.05.11-19.44.36,54,27.33333,150,85,172
2014.05.11-19.44.37,55,34.33333,146,80,193
2014.05.11-19.44.38,55,34.33333,139,82,177
2014.05.11-19.44.39,55,34.33333,142,84,184
2014.05.11-19.44.40,55,24.66667,140,85,185
2014.05.11-19.44.41,55,24.66667,135,82,185
2014.05.11-19.44.42,55,24.66667,150,73,191
2014.05.11-19.44.43,54,30.66667,148,78,152
2014.05.11-19.44.44,54,30.66667,136,88,187
2014.05.11-19.44.45,54,30.66667,139,80,186
2014.05.11-19.44.46,55,26,143,81,187
2014.05.11-19.44.47,55,26,138,79,189
2014.05.11-19.44.48,55,26,148,78,193
2014.05.11-19.44.49,54,25.33333,124,85,191
2014.05.11-19.44.50,54,25.33333,149,70,184
2014.05.11-19.44.51,54,25.33333,126,86,180
2014.05.11-19.44.52,55,39.66667,123,83,180
2014.05.11-19.44.53,55,39.66667,129,76,180
2014.05.11-19.44.54,55,39.66667,127,79,182
2014.05.11-19.44.55,55,27.66667,101,84,189
2014.05.11-19.44.56,55,27.66667,134,72,180
2014.05.11-19.44.57,55,27.66667,116,84,183
2014.05.11-19.44.58,54,31,124,79,180
2014.05.11-19.44.59,54,31,132,78,176
2014.05.11-19.45.00,54,31,116,88,181
2014.05.11-19.45.01,55,26.66667,113,85,183
2014.05.11-19.45.02,55,26.66667,125,80,177
2014.05.11-19.45.03,55,26.66667,120,73,202
2014.05.11-19.45.04,55,55,111,76,197
2014.05.11-19.45.05,55,55,102,77,210
2014.05.11-19.45.06,55,55,99,77,206
2014.05.11-19.45.07,54,24.66667,93,73,200
2014.05.11-19.45.08,54,24.66667,118,72,168
2014.05.11-19.45.09,54,24.66667,119,68,185
2014.05.11-19.45.10,55,27.33333,103,70,178
2014.05.11-19.45.11,55,27.33333,115,67,183
2014.05.11-19.45.12,55,27.33333,100,78,170
2014.05.11-19.45.13,55,29.66667,103,70,184
2014.05.11-19.45.14,55,29.66667,108,68,178
2014.05.11-19.45.15,55,29.66667,107,72,199
2014.05.11-19.45.16,54,27.66667,113,65,196
2014.05.11-19.45.17,54,27.66667,90,76,207
2014.05.11-19.45.18,54,27.66667,95,62,204
2014.05.11-19.45.19,55,29,94,64,198
2014.05.11-19.45.20,55,29,77,49,187
2014.05.11-19.45.21,55,29,64,51,187
2014.05.11-19.45.22,55,27.66667,66,59,214
2014.05.11-19.45.23,55,27.66667,83,62,201
2014.05.11-19.45.24,55,27.66667,58,60,203
2014.05.11-19.45.25,54,103,68,58,150
2014.05.11-19.45.26,54,103,62,39,69
2014.05.11-19.45.27,54,103,107,40,41
2014.05.11-19.45.28,55,104,109,43,54
