Timestamp,SFPS,FT,CFPS,c7e00280-f4af-4603-9872-7b05b9e2e402,a62a5b05-b985-43a7-ad0b-9c77dc8bd312,47b28cf4-7b9c-401c-acdc-3600e81f28b0
2014.05.11-19.05.09,52,34.33333,0,0,0
2014.05.11-19.05.10,57,144.3333,0,0,0
2014.05.11-19.05.11,57,144.3333,0,0,0
2014.05.11-19.05.12,57,144.3333,0,0,0
2014.05.11-19.05.13,55,30,0,0,0
2014.05.11-19.05.14,55,30,0,0,0
2014.05.11-19.05.15,55,30,0,0,0
2014.05.11-19.05.16,54,34.33333,0,0,0
2014.05.11-19.05.17,54,34.33333,0,0,0
2014.05.11-19.05.18,54,34.33333,0,0,0
2014.05.11-19.05.19,55,30.33333,0,0,0
2014.05.11-19.05.20,55,30.33333,0,0,0
2014.05.11-19.05.21,55,30.33333,0,0,0
2014.05.11-19.05.22,55,29.66667,158,126,59
2014.05.11-19.05.23,55,29.66667,0,0,0
2014.05.11-19.05.24,55,29.66667,113,40,38
2014.05.11-19.05.25,54,34.66667,100,69,90
2014.05.11-19.05.26,54,34.66667,115,69,104
2014.05.11-19.05.27,54,34.66667,108,64,113
2014.05.11-19.05.28,55,32,121,79,167
2014.05.11-19.05.29,55,32,129,71,216
2014.05.11-19.05.30,55,32,124,75,157
2014.05.11-19.05.31,55,30,129,78,175
2014.05.11-19.05.32,55,30,129,67,203
2014.05.11-19.05.33,55,30,123,72,209
2014.05.11-19.05.34,54,44,127,74,191
2014.05.11-19.05.35,54,44,122,68,207
2014.05.11-19.05.36,54,44,122,72,195
2014.05.11-19.05.37,55,33,121,75,181
2014.05.11-19.05.38,55,33,123,67,196
2014.05.11-19.05.39,55,33,120,68,201
2014.05.11-19.05.40,55,53.33333,120,79,170
2014.05.11-19.05.41,55,53.33333,124,74,182
2014.05.11-19.05.42,55,53.33333,116,74,179
2014.05.11-19.05.43,54,66,122,74,187
2014.05.11-19.05.44,54,66,120,68,200
2014.05.11-19.05.45,54,66,117,68,192
2014.05.11-19.05.46,55,30.66667,128,78,152
2014.05.11-19.05.47,55,30.66667,115,74,179
2014.05.11-19.05.48,55,30.66667,122,75,182
2014.05.11-19.05.49,55,44.33333,121,69,194
2014.05.11-19.05.50,55,44.33333,118,73,186
2014.05.11-19.05.51,55,44.33333,114,76,190
2014.05.11-19.05.52,54,32.33333,117,75,178
2014.05.11-19.05.53,54,32.33333,120,73,184
2014.05.11-19.05.54,54,32.33333,0,0,0
2014.05.11-19.05.55,55,37.66667,117,74,174
2014.05.11-19.05.56,55,37.66667,113,75,180
2014.05.11-19.05.57,55,37.66667,120,68,180
2014.05.11-19.05.58,55,30,118,65,180
2014.05.11-19.05.59,55,30,116,63,177
2014.05.11-19.06.00,55,30,97,67,180
2014.05.11-19.06.01,54,35.33333,114,78,173
2014.05.11-19.06.02,54,35.33333,105,70,180
2014.05.11-19.06.03,54,35.33333,118,71,176
2014.05.11-19.06.04,55,40.33333,106,71,182
