Timestamp,SFPS,FT,CFPS,359e2c94-037e-4368-bc32-2798801f0b74,d5eb827c-7aa3-4b9a-bde2-3811fa4da89a,2b92d717-6a12-4e53-84ae-b7cba1ff4804
2014.05.11-19.51.50,55,33.66667,0,0,0
2014.05.11-19.51.51,55,33.66667,0,0,0
2014.05.11-19.51.52,54,33.33333,0,0,0
2014.05.11-19.51.53,54,33.33333,0,0,0
2014.05.11-19.51.54,54,33.33333,0,0,0
2014.05.11-19.51.55,55,48.33333,0,0,0
2014.05.11-19.51.56,55,48.33333,0,0,0
2014.05.11-19.51.57,55,48.33333,0,0,0
2014.05.11-19.51.58,55,34.66667,0,0,0
2014.05.11-19.51.59,55,34.66667,0,0,0
2014.05.11-19.52.00,55,34.66667,0,0,0
2014.05.11-19.52.01,54,32,0,0,0
2014.05.11-19.52.02,54,32,0,0,0
2014.05.11-19.52.03,54,32,0,0,0
2014.05.11-19.52.04,55,35.33333,122,121,60
2014.05.11-19.52.05,55,35.33333,0,0,0
2014.05.11-19.52.06,55,35.33333,116,35,19
2014.05.11-19.52.07,55,39,85,76,79
2014.05.11-19.52.08,55,39,115,75,121
2014.05.11-19.52.09,55,39,129,82,130
2014.05.11-19.52.10,54,39.66667,135,88,196
2014.05.11-19.52.11,54,39.66667,133,82,190
2014.05.11-19.52.12,54,39.66667,128,75,197
2014.05.11-19.52.13,55,36,128,81,186
2014.05.11-19.52.14,55,36,122,78,204
2014.05.11-19.52.15,55,36,123,81,193
2014.05.11-19.52.16,55,38.33333,131,73,209
2014.05.11-19.52.17,55,38.33333,131,79,180
2014.05.11-19.52.18,55,38.33333,122,75,118
2014.05.11-19.52.19,55,36,136,84,149
2014.05.11-19.52.20,55,36,131,91,195
2014.05.11-19.52.21,55,36,144,87,184
2014.05.11-19.52.22,49,76.33334,148,79,196
2014.05.11-19.52.23,49,76.33334,139,91,174
2014.05.11-19.52.24,49,76.33334,131,93,190
2014.05.11-19.52.25,55,32,140,88,181
2014.05.11-19.52.26,55,32,144,82,183
2014.05.11-19.52.27,55,32,146,76,194
2014.05.11-19.52.28,54,43.66667,147,99,145
2014.05.11-19.52.29,54,43.66667,146,79,184
2014.05.11-19.52.30,54,43.66667,137,85,189
2014.05.11-19.52.31,55,33,132,87,194
2014.05.11-19.52.32,55,33,145,82,184
2014.05.11-19.52.33,55,33,145,81,196
2014.05.11-19.52.34,55,37.66667,138,82,191
2014.05.11-19.52.35,55,37.66667,143,80,185
2014.05.11-19.52.36,55,37.66667,133,86,177
2014.05.11-19.52.37,54,40,137,76,182
2014.05.11-19.52.38,54,40,135,83,181
2014.05.11-19.52.39,54,40,105,90,187
2014.05.11-19.52.40,55,29.33333,123,83,178
2014.05.11-19.52.41,55,29.33333,123,86,179
2014.05.11-19.52.42,55,29.33333,128,80,178
2014.05.11-19.52.43,55,42,117,85,184
2014.05.11-19.52.44,55,42,132,83,172
2014.05.11-19.52.45,55,42,130,84,181
2014.05.11-19.52.46,54,31.33333,112,93,186
2014.05.11-19.52.47,54,31.33333,109,92,186
2014.05.11-19.52.48,54,31.33333,132,85,178
2014.05.11-19.52.49,55,43.33333,98,83,198
2014.05.11-19.52.50,55,43.33333,99,88,182
2014.05.11-19.52.51,55,43.33333,93,79,200
2014.05.11-19.52.52,55,32.66667,96,82,204
2014.05.11-19.52.53,55,32.66667,98,84,187
2014.05.11-19.52.54,55,32.66667,103,81,170
2014.05.11-19.52.55,54,31.33333,108,80,175
2014.05.11-19.52.56,54,31.33333,97,78,185
2014.05.11-19.52.57,54,31.33333,92,82,181
2014.05.11-19.52.58,55,40.33333,99,80,180
2014.05.11-19.52.59,55,40.33333,95,82,186
2014.05.11-19.53.00,55,40.33333,107,72,174
2014.05.11-19.53.01,55,30,88,73,191
2014.05.11-19.53.02,55,30,78,81,202
2014.05.11-19.53.03,55,30,95,79,199
2014.05.11-19.53.04,54,68.33334,88,66,202
2014.05.11-19.53.05,54,68.33334,74,61,181
2014.05.11-19.53.06,54,68.33334,68,50,167
2014.05.11-19.53.07,55,30.66667,65,56,191
2014.05.11-19.53.08,55,30.66667,65,59,196
2014.05.11-19.53.09,55,30.66667,59,56,196
2014.05.11-19.53.10,55,110.3333,66,64,155
2014.05.11-19.53.11,55,110.3333,67,41,107
2014.05.11-19.53.12,55,110.3333,119,44,36
2014.05.11-19.53.13,54,107.6667,106,40,48
2014.05.11-19.53.14,54,107.6667,153,42,53
2014.05.11-19.53.15,54,107.6667,104,39,50
2014.05.11-19.53.16,55,147.6667,50,54,124
2014.05.11-19.53.17,55,147.6667,43,32,105
2014.05.11-19.53.18,55,147.6667,43,35,65
2014.05.11-19.53.19,54,119.6667,34,38,66
2014.05.11-19.53.20,54,119.6667,25,58,115
2014.05.11-19.53.21,54,119.6667,44,87,77
2014.05.11-19.53.22,55,130,60,106,148
2014.05.11-19.53.23,55,130,95,137,152
2014.05.11-19.53.24,55,130,91,104,160
2014.05.11-19.53.25,55,103.3333,115,141,175
2014.05.11-19.53.26,55,103.3333,121,110,184
2014.05.11-19.53.27,55,103.3333,62,100,175
2014.05.11-19.53.28,54,92,77,97,169
2014.05.11-19.53.29,54,92,77,95,168
2014.05.11-19.53.30,54,92,78,90,170
2014.05.11-19.53.31,55,90.66666,73,83,151
2014.05.11-19.53.32,55,90.66666,68,92,144
2014.05.11-19.53.33,55,90.66666,69,81,136
2014.05.11-19.53.34,55,95.33334,54,63,84
2014.05.11-19.53.35,55,95.33334,92,70,61
2014.05.11-19.53.36,55,95.33334,109,75,68
2014.05.11-19.53.37,54,104,103,89,93
2014.05.11-19.53.38,54,104,99,91,98
2014.05.11-19.53.39,54,104,86,99,102
2014.05.11-19.53.40,55,96,86,81,93
2014.05.11-19.53.41,55,96,99,78,101
2014.05.11-19.53.42,55,96,102,72,106
2014.05.11-19.53.43,55,114.6667,72,67,57
2014.05.11-19.53.44,55,114.6667,108,84,89
2014.05.11-19.53.45,55,114.6667,93,84,93
2014.05.11-19.53.46,54,134,95,104,115
2014.05.11-19.53.47,54,134,102,96,135
2014.05.11-19.53.48,54,134,104,109,117
2014.05.11-19.53.49,55,169,101,96,111
2014.05.11-19.53.50,55,169,76,68,112
2014.05.11-19.53.51,55,169,95,82,117
2014.05.11-19.53.52,55,125.6667,94,80,118
2014.05.11-19.53.53,55,125.6667,84,96,145
2014.05.11-19.53.54,55,125.6667,93,82,140
2014.05.11-19.53.55,49,243.3333,88,74,116
2014.05.11-19.53.56,49,243.3333,0,0,0
2014.05.11-19.53.57,49,243.3333,94,70,127
2014.05.11-19.53.58,55,82.33334,105,71,116
2014.05.11-19.53.59,55,82.33334,103,81,114
2014.05.11-19.54.00,55,82.33334,110,80,112
2014.05.11-19.54.01,55,95,98,79,120
2014.05.11-19.54.02,55,95,96,74,117
2014.05.11-19.54.03,55,95,117,91,145
2014.05.11-19.54.04,54,120.6667,132,95,140
2014.05.11-19.54.05,54,120.6667,137,105,130
2014.05.11-19.54.06,54,120.6667,141,96,130
2014.05.11-19.54.07,55,107.3333,139,94,132
2014.05.11-19.54.08,55,107.3333,165,95,147
2014.05.11-19.54.09,55,107.3333,167,86,142
2014.05.11-19.54.10,55,120.3333,147,81,156
2014.05.11-19.54.11,55,120.3333,160,93,142
2014.05.11-19.54.12,55,120.3333,154,86,133
2014.05.11-19.54.13,54,110.3333,112,103,140
2014.05.11-19.54.14,54,110.3333,91,76,147
2014.05.11-19.54.15,54,110.3333,100,82,143
2014.05.11-19.54.16,55,113,81,85,137
2014.05.11-19.54.17,55,113,73,78,137
2014.05.11-19.54.18,55,113,62,64,135
2014.05.11-19.54.19,54,111.3333,65,58,79
2014.05.11-19.54.20,54,111.3333,74,58,84
2014.05.11-19.54.21,54,111.3333,56,56,73
2014.05.11-19.54.22,55,162.6667,66,69,104
2014.05.11-19.54.23,55,162.6667,0,0,0
2014.05.11-19.54.24,55,162.6667,69,77,83
2014.05.11-19.54.25,55,190,46,61,53
2014.05.11-19.54.26,55,190,60,52,51
2014.05.11-19.54.27,55,190,65,70,89
2014.05.11-19.54.28,54,136.6667,79,72,87
2014.05.11-19.54.29,54,136.6667,67,67,82
2014.05.11-19.54.30,54,136.6667,64,90,116
2014.05.11-19.54.31,55,165,88,100,152
2014.05.11-19.54.32,55,165,109,89,133
2014.05.11-19.54.33,55,165,108,78,131
2014.05.11-19.54.34,55,152,111,94,112
2014.05.11-19.54.35,55,152,138,91,116
2014.05.11-19.54.36,55,152,0,0,0
2014.05.11-19.54.37,54,179.6667,0,0,0
