Timestamp,SFPS,FT,CFPS,30e9e543-6794-4fb2-9be3-ae83b4414fba,453260d3-bb1a-48b7-bdeb-46aede0f400d,6b707d6e-3592-4d22-b49d-5c6fbeba78fe
2014.05.11-20.01.34,55,126.3333,82,65,123
2014.05.11-20.01.35,55,126.3333,101,89,127
2014.05.11-20.01.36,55,126.3333,99,84,121
2014.05.11-20.01.37,55,122.3333,82,85,157
2014.05.11-20.01.38,55,122.3333,94,82,141
2014.05.11-20.01.39,55,122.3333,88,70,121
2014.05.11-20.01.40,54,112,93,58,113
2014.05.11-20.01.41,54,112,105,69,123
2014.05.11-20.01.42,54,112,103,82,113
2014.05.11-20.01.43,55,96.66666,112,85,111
2014.05.11-20.01.44,55,96.66666,109,75,124
2014.05.11-20.01.45,55,96.66666,104,66,116
2014.05.11-20.01.46,55,136.3333,105,103,130
2014.05.11-20.01.47,55,136.3333,117,104,137
2014.05.11-20.01.48,55,136.3333,122,102,141
2014.05.11-20.01.49,54,137,144,104,138
2014.05.11-20.01.50,54,137,164,103,130
2014.05.11-20.01.51,54,137,159,98,135
2014.05.11-20.01.52,55,131.3333,174,87,140
2014.05.11-20.01.53,55,131.3333,152,93,142
2014.05.11-20.01.54,55,131.3333,161,90,140
2014.05.11-20.01.55,55,123,163,82,144
2014.05.11-20.01.56,55,123,165,83,137
2014.05.11-20.01.57,55,123,104,73,156
2014.05.11-20.01.58,54,107.3333,104,78,140
2014.05.11-20.01.59,54,107.3333,105,71,142
2014.05.11-20.02.00,54,107.3333,87,65,144
2014.05.11-20.02.01,55,111,73,54,142
2014.05.11-20.02.02,55,111,66,55,110
2014.05.11-20.02.03,55,111,63,54,66
2014.05.11-20.02.04,49,237.6667,61,51,87
2014.05.11-20.02.05,49,237.6667,69,66,88
2014.05.11-20.02.06,49,237.6667,78,76,109
2014.05.11-20.02.07,55,144.6667,78,72,129
2014.05.11-20.02.08,55,144.6667,48,71,76
2014.05.11-20.02.09,55,144.6667,56,44,55
2014.05.11-20.02.10,54,157.6667,62,44,56
2014.05.11-20.02.11,54,157.6667,71,70,80
2014.05.11-20.02.12,54,157.6667,89,62,94
2014.05.11-20.02.13,55,162.3333,67,65,79
2014.05.11-20.02.14,55,162.3333,78,77,88
2014.05.11-20.02.15,55,162.3333,101,91,150
2014.05.11-20.02.16,55,158.6667,115,77,159
2014.05.11-20.02.17,55,158.6667,117,77,139
2014.05.11-20.02.18,55,158.6667,125,81,132
2014.05.11-20.02.19,54,164.3333,131,82,131
2014.05.11-20.02.20,54,164.3333,74,78,120
2014.05.11-20.02.21,54,164.3333,75,70,69
2014.05.11-20.02.22,55,181,106,74,90
2014.05.11-20.02.23,55,181,120,85,95
2014.05.11-20.02.24,55,181,115,99,112
2014.05.11-20.02.25,55,118,128,101,106
2014.05.11-20.02.26,55,118,148,124,99
2014.05.11-20.02.27,55,118,165,110,95
