Timestamp,SFPS,FT,CFPS,1519dd99-531c-44a4-9362-50e440ae5ea1,2274982f-1385-4cba-8c51-99bda666ca2a,fafdf70c-1ace-4438-a21b-97829f6580d4
2014.05.11-19.30.01,54,130.3333,32,41,94
2014.05.11-19.30.02,54,130.3333,33,63,104
2014.05.11-19.30.03,54,130.3333,54,113,94
2014.05.11-19.30.04,55,124.3333,80,126,164
2014.05.11-19.30.05,55,124.3333,124,118,154
2014.05.11-19.30.06,55,124.3333,113,124,172
2014.05.11-19.30.07,54,129.6667,153,146,217
2014.05.11-19.30.08,54,129.6667,63,98,187
2014.05.11-19.30.09,54,129.6667,78,88,177
2014.05.11-19.30.10,55,98,76,83,177
2014.05.11-19.30.11,55,98,84,85,185
2014.05.11-19.30.12,55,98,81,81,170
2014.05.11-19.30.13,55,99.33334,67,71,159
2014.05.11-19.30.14,55,99.33334,72,77,117
2014.05.11-19.30.15,55,99.33334,62,54,117
2014.05.11-19.30.16,55,101.3333,59,50,90
2014.05.11-19.30.17,55,101.3333,94,72,75
2014.05.11-19.30.18,55,101.3333,105,75,92
2014.05.11-19.30.19,54,82.66666,108,83,91
2014.05.11-19.30.20,54,82.66666,99,77,103
2014.05.11-19.30.21,54,82.66666,84,77,97
2014.05.11-19.30.22,55,81.66666,87,69,91
2014.05.11-19.30.23,55,81.66666,114,60,114
2014.05.11-19.30.24,55,81.66666,69,58,64
2014.05.11-19.30.25,54,97.33334,84,79,91
2014.05.11-19.30.26,54,97.33334,108,84,86
2014.05.11-19.30.27,54,97.33334,94,94,97
2014.05.11-19.30.28,55,114.6667,104,106,129
2014.05.11-19.30.29,55,114.6667,100,89,124
2014.05.11-19.30.30,55,114.6667,115,98,133
2014.05.11-19.30.31,55,140.6667,87,74,125
2014.05.11-19.30.32,55,140.6667,89,70,114
2014.05.11-19.30.33,55,140.6667,91,87,114
2014.05.11-19.30.34,54,120.3333,95,85,129
2014.05.11-19.30.35,54,120.3333,94,77,158
2014.05.11-19.30.36,54,120.3333,86,80,128
2014.05.11-19.30.37,55,110,101,70,124
2014.05.11-19.30.38,55,110,92,62,119
2014.05.11-19.30.39,55,110,96,74,116
2014.05.11-19.30.40,55,88.66666,102,83,116
2014.05.11-19.30.41,55,88.66666,112,83,117
2014.05.11-19.30.42,55,88.66666,105,77,122
2014.05.11-19.30.43,54,123.3333,99,70,123
2014.05.11-19.30.44,54,123.3333,95,91,128
2014.05.11-19.30.45,54,123.3333,107,93,148
2014.05.11-19.30.46,55,130,145,100,139
2014.05.11-19.30.47,55,130,163,96,133
2014.05.11-19.30.48,55,130,167,103,131
2014.05.11-19.30.49,55,107,134,91,138
2014.05.11-19.30.50,55,107,160,96,135
2014.05.11-19.30.51,55,107,151,83,149
2014.05.11-19.30.52,54,107.6667,157,91,145
2014.05.11-19.30.53,54,107.6667,163,78,146
2014.05.11-19.30.54,54,107.6667,162,83,142
2014.05.11-19.30.55,50,237.6667,126,79,146
2014.05.11-19.30.56,50,237.6667,84,70,150
2014.05.11-19.30.57,50,237.6667,119,79,145
2014.05.11-19.30.58,54,126.6667,91,67,141
2014.05.11-19.30.59,54,126.6667,70,63,148
2014.05.11-19.31.00,54,126.6667,74,57,145
2014.05.11-19.31.01,55,114,63,57,88
2014.05.11-19.31.02,55,114,67,52,74
2014.05.11-19.31.03,55,114,72,59,81
2014.05.11-19.31.04,55,130.6667,71,75,101
2014.05.11-19.31.05,55,130.6667,74,72,121
2014.05.11-19.31.06,55,130.6667,57,72,108
2014.05.11-19.31.07,54,132.3333,56,50,54
2014.05.11-19.31.08,54,132.3333,60,49,54
2014.05.11-19.31.09,54,132.3333,64,50,78
2014.05.11-19.31.10,55,167,78,72,82
2014.05.11-19.31.11,55,167,76,54,88
2014.05.11-19.31.12,55,167,64,77,85
2014.05.11-19.31.13,55,170.3333,92,84,111
2014.05.11-19.31.14,55,170.3333,108,81,152
2014.05.11-19.31.15,55,170.3333,96,66,133
2014.05.11-19.31.16,54,119.6667,106,81,135
2014.05.11-19.31.17,54,119.6667,136,79,110
2014.05.11-19.31.18,54,119.6667,85,73,108
2014.05.11-19.31.19,55,138.6667,90,81,116
2014.05.11-19.31.20,55,138.6667,89,57,56
2014.05.11-19.31.21,55,138.6667,95,91,99
2014.05.11-19.31.22,55,177.6667,117,96,89
2014.05.11-19.31.23,55,177.6667,110,95,104
2014.05.11-19.31.24,55,177.6667,128,105,101
2014.05.11-19.31.25,54,128.3333,157,112,94
