Timestamp,SFPS,FT,CFPS,16d74a03-e31c-4ffa-964f-961c8ee681b0,b05a29e1-5b0f-49db-a072-67ea988ff8f7,1f0f3102-7a06-483c-82b0-ff23cf0e8196
2014.05.11-19.20.43,54,37,0,0,0
2014.05.11-19.20.44,54,37,0,0,0
2014.05.11-19.20.45,54,37,0,0,0
2014.05.11-19.20.46,55,40.33333,0,0,0
2014.05.11-19.20.47,55,40.33333,0,0,0
2014.05.11-19.20.48,55,40.33333,0,0,0
2014.05.11-19.20.49,55,39,0,0,0
2014.05.11-19.20.50,55,39,0,0,0
2014.05.11-19.20.51,55,39,0,0,0
2014.05.11-19.20.52,54,37,0,0,0
2014.05.11-19.20.53,54,37,0,0,0
2014.05.11-19.20.54,54,37,0,0,0
2014.05.11-19.20.55,55,39,0,0,0
2014.05.11-19.20.56,55,39,0,0,0
2014.05.11-19.20.57,55,39,0,0,0
2014.05.11-19.20.58,55,40,0,0,0
2014.05.11-19.20.59,55,40,121,33,49
2014.05.11-19.21.00,55,40,80,70,77
2014.05.11-19.21.01,54,46.66667,110,73,116
2014.05.11-19.21.02,54,46.66667,130,83,127
2014.05.11-19.21.03,54,46.66667,127,80,193
2014.05.11-19.21.04,55,37.33333,135,83,182
2014.05.11-19.21.05,55,37.33333,131,80,175
2014.05.11-19.21.06,55,37.33333,123,79,185
2014.05.11-19.21.07,54,37,123,81,189
2014.05.11-19.21.08,54,37,119,79,158
2014.05.11-19.21.09,54,37,121,80,119
2014.05.11-19.21.10,55,38.66667,120,81,134
2014.05.11-19.21.11,55,38.66667,143,90,189
2014.05.11-19.21.12,55,38.66667,144,85,192
2014.05.11-19.21.13,55,32.33333,142,89,195
2014.05.11-19.21.14,55,32.33333,136,88,188
2014.05.11-19.21.15,55,32.33333,147,89,184
2014.05.11-19.21.16,55,54,144,88,186
2014.05.11-19.21.17,55,54,146,87,182
2014.05.11-19.21.18,55,54,148,83,190
2014.05.11-19.21.19,54,28.33333,147,84,184
2014.05.11-19.21.20,54,28.33333,141,88,163
2014.05.11-19.21.21,54,28.33333,156,92,144
2014.05.11-19.21.22,55,47.33333,149,86,159
2014.05.11-19.21.23,55,47.33333,145,87,172
2014.05.11-19.21.24,55,47.33333,147,83,190
2014.05.11-19.21.25,55,29.66667,145,83,189
2014.05.11-19.21.26,55,29.66667,152,84,177
2014.05.11-19.21.27,55,29.66667,148,85,184
2014.05.11-19.21.28,49,38.33333,137,84,178
2014.05.11-19.21.29,49,38.33333,148,87,167
2014.05.11-19.21.30,49,38.33333,126,87,179
2014.05.11-19.21.31,55,33.33333,132,75,179
2014.05.11-19.21.32,55,33.33333,147,74,180
2014.05.11-19.21.33,55,33.33333,127,79,182
2014.05.11-19.21.34,55,44.66667,114,88,175
2014.05.11-19.21.35,55,44.66667,134,74,183
2014.05.11-19.21.36,55,44.66667,119,86,179
2014.05.11-19.21.37,55,31.33333,133,84,174
2014.05.11-19.21.38,55,31.33333,121,88,186
2014.05.11-19.21.39,55,31.33333,104,91,183
2014.05.11-19.21.40,54,28,127,86,169
2014.05.11-19.21.41,54,28,127,82,148
2014.05.11-19.21.42,54,28,112,87,188
2014.05.11-19.21.43,55,29.33333,101,89,190
2014.05.11-19.21.44,55,29.33333,104,83,191
2014.05.11-19.21.45,55,29.33333,105,82,206
2014.05.11-19.21.46,54,27.66667,102,85,182
2014.05.11-19.21.47,54,27.66667,113,78,176
2014.05.11-19.21.48,54,27.66667,116,78,171
2014.05.11-19.21.49,55,38,103,79,181
2014.05.11-19.21.50,55,38,99,79,176
2014.05.11-19.21.51,55,38,116,72,173
2014.05.11-19.21.52,55,32.33333,105,74,186
2014.05.11-19.21.53,55,32.33333,104,74,172
2014.05.11-19.21.54,55,32.33333,100,73,185
2014.05.11-19.21.55,54,28.66667,82,75,207
2014.05.11-19.21.56,54,28.66667,87,81,195
2014.05.11-19.21.57,54,28.66667,100,66,203
2014.05.11-19.21.58,55,31.66667,82,62,179
2014.05.11-19.21.59,55,31.66667,74,52,188
2014.05.11-19.22.00,55,31.66667,67,62,201
2014.05.11-19.22.01,55,36.66667,69,72,207
2014.05.11-19.22.02,55,36.66667,65,56,210
2014.05.11-19.22.03,55,36.66667,56,58,177
2014.05.11-19.22.04,54,119,72,44,102
2014.05.11-19.22.05,54,119,126,46,37
2014.05.11-19.22.06,54,119,115,47,51
2014.05.11-19.22.07,55,107.3333,141,44,56
2014.05.11-19.22.08,55,107.3333,153,42,53
2014.05.11-19.22.09,55,107.3333,56,51,124
2014.05.11-19.22.10,55,118.3333,59,39,103
2014.05.11-19.22.11,55,118.3333,51,38,91
2014.05.11-19.22.12,55,118.3333,43,38,66
2014.05.11-19.22.13,54,117,25,55,105
2014.05.11-19.22.14,54,117,41,81,76
2014.05.11-19.22.15,54,117,69,113,137
2014.05.11-19.22.16,55,111.3333,90,109,149
2014.05.11-19.22.17,55,111.3333,107,146,167
2014.05.11-19.22.18,55,111.3333,117,160,189
2014.05.11-19.22.19,55,112,137,139,214
2014.05.11-19.22.20,55,112,76,103,166
2014.05.11-19.22.21,55,112,98,109,142
2014.05.11-19.22.22,54,90,101,111,151
2014.05.11-19.22.23,54,90,101,94,163
2014.05.11-19.22.24,54,90,101,91,142
2014.05.11-19.22.25,55,86.33334,86,89,146
2014.05.11-19.22.26,55,86.33334,93,97,121
2014.05.11-19.22.27,55,86.33334,69,61,95
2014.05.11-19.22.28,54,123,86,78,71
2014.05.11-19.22.29,54,123,124,81,82
2014.05.11-19.22.30,54,123,106,99,100
2014.05.11-19.22.31,55,102.6667,128,100,104
2014.05.11-19.22.32,55,102.6667,121,98,111
2014.05.11-19.22.33,55,102.6667,115,86,101
2014.05.11-19.22.34,55,86.66666,106,75,108
2014.05.11-19.22.35,55,86.66666,102,76,84
2014.05.11-19.22.36,55,86.66666,98,80,93
2014.05.11-19.22.37,54,124.6667,132,84,80
2014.05.11-19.22.38,54,124.6667,109,100,114
2014.05.11-19.22.39,54,124.6667,126,111,144
2014.05.11-19.22.40,55,139.6667,125,108,125
2014.05.11-19.22.41,55,139.6667,146,134,136
2014.05.11-19.22.42,55,139.6667,133,100,129
2014.05.11-19.22.43,55,154.6667,90,73,114
2014.05.11-19.22.44,55,154.6667,124,87,123
2014.05.11-19.22.45,55,154.6667,124,82,132
2014.05.11-19.22.46,54,139,93,97,161
2014.05.11-19.22.47,54,139,96,97,132
2014.05.11-19.22.48,54,139,126,80,120
2014.05.11-19.22.49,55,124.6667,127,75,127
2014.05.11-19.22.50,55,124.6667,127,76,129
2014.05.11-19.22.51,55,124.6667,131,91,110
2014.05.11-19.22.52,55,92.66666,145,90,106
2014.05.11-19.22.53,55,92.66666,146,88,114
2014.05.11-19.22.54,55,92.66666,132,83,111
2014.05.11-19.22.55,54,138,118,102,125
2014.05.11-19.22.56,54,138,117,100,130
2014.05.11-19.22.57,54,138,138,105,130
2014.05.11-19.22.58,55,140.6667,0,0,0
2014.05.11-19.22.59,55,140.6667,139,103,130
2014.05.11-19.23.00,55,140.6667,129,101,135
2014.05.11-19.23.01,50,212.3333,153,99,133
2014.05.11-19.23.02,50,212.3333,162,93,151
2014.05.11-19.23.03,50,212.3333,164,90,135
2014.05.11-19.23.04,54,103,177,91,127
2014.05.11-19.23.05,54,103,161,97,129
2014.05.11-19.23.06,54,103,152,107,139
2014.05.11-19.23.07,55,104.3333,90,84,144
2014.05.11-19.23.08,55,104.3333,161,89,135
2014.05.11-19.23.09,55,104.3333,124,97,152
2014.05.11-19.23.10,55,124.6667,102,87,150
2014.05.11-19.23.11,55,124.6667,82,75,135
2014.05.11-19.23.12,55,124.6667,79,71,76
2014.05.11-19.23.13,54,117.6667,82,62,69
2014.05.11-19.23.14,54,117.6667,75,60,93
2014.05.11-19.23.15,54,117.6667,79,78,118
2014.05.11-19.23.16,55,142.3333,0,0,0
2014.05.11-19.23.17,55,142.3333,71,84,145
2014.05.11-19.23.18,55,142.3333,64,90,82
2014.05.11-19.23.19,55,128.6667,75,52,55
2014.05.11-19.23.20,55,128.6667,66,52,54
2014.05.11-19.23.21,55,128.6667,114,77,84
2014.05.11-19.23.22,54,172.3333,89,72,85
2014.05.11-19.23.23,54,172.3333,86,82,66
2014.05.11-19.23.24,54,172.3333,125,98,92
2014.05.11-19.23.25,55,150.6667,151,109,148
2014.05.11-19.23.26,55,150.6667,115,86,137
2014.05.11-19.23.27,55,150.6667,147,98,132
2014.05.11-19.23.28,55,156.6667,137,102,119
2014.05.11-19.23.29,55,156.6667,101,98,129
2014.05.11-19.23.30,55,156.6667,90,103,118
2014.05.11-19.23.31,54,175.6667,150,65,51
2014.05.11-19.23.32,54,175.6667,127,93,103
2014.05.11-19.23.33,54,175.6667,170,125,106
2014.05.11-19.23.34,55,147,127,124,103
2014.05.11-19.23.35,55,147,136,128,104
2014.05.11-19.23.36,55,147,146,116,101
