Timestamp,SFPS,FT,CFPS,16051b35-703c-411c-8641-a48eeef19744
2014.04.28-01.02.21,55,18.21186,24
2014.04.28-01.02.22,55,18.19984,28
2014.04.28-01.02.23,55,18.19984,29
2014.04.28-01.02.24,55,18.19984,24
2014.04.28-01.02.25,54,18.1942,27
2014.04.28-01.02.26,54,18.1942,25
2014.04.28-01.02.27,54,18.1942,28
2014.04.28-01.02.28,54,18.61516,27
2014.04.28-01.02.29,54,18.61516,23
2014.04.28-01.02.30,54,18.61516,25
2014.04.28-01.02.31,55,18.20585,24
2014.04.28-01.02.32,55,18.20585,26
2014.04.28-01.02.33,55,18.20585,0
2014.04.28-01.02.34,54,18.20039,23
2014.04.28-01.02.35,54,18.20039,4
2014.04.28-01.02.36,54,18.20039,15
2014.04.28-01.02.37,55,18.18783,18
2014.04.28-01.02.38,55,18.18783,19
2014.04.28-01.02.39,55,18.18783,21
2014.04.28-01.02.40,55,18.18783,15
2014.04.28-01.02.41,55,18.18783,16
2014.04.28-01.02.42,55,18.18783,18
2014.04.28-01.02.43,55,18.21186,20
2014.04.28-01.02.44,55,18.21186,21
2014.04.28-01.02.45,55,18.21186,19
2014.04.28-01.02.46,54,18.20658,18
2014.04.28-01.02.47,54,18.20658,18
2014.04.28-01.02.48,54,18.20658,18
2014.04.28-01.02.49,55,18.19384,21
2014.04.28-01.02.50,55,18.19384,22
2014.04.28-01.02.51,55,18.19384,27
2014.04.28-01.02.52,55,18.19984,26
2014.04.28-01.02.53,55,18.19984,24
2014.04.28-01.02.54,55,18.19984,27
2014.04.28-01.02.55,54,18.20658,29
2014.04.28-01.02.56,54,18.20658,26
2014.04.28-01.02.57,54,18.20658,29
2014.04.28-01.02.58,55,18.19384,30
2014.04.28-01.02.59,55,18.19384,28
2014.04.28-01.03.00,55,18.19384,34
2014.04.28-01.03.01,55,18.19384,28
2014.04.28-01.03.02,55,18.19384,0
2014.04.28-01.03.03,55,18.19384,34
2014.04.28-01.03.04,54,18.20658,35
2014.04.28-01.03.05,54,18.20658,23
2014.04.28-01.03.06,54,18.20658,22
2014.04.28-01.03.07,55,18.19984,33
2014.04.28-01.03.08,55,18.19984,39
2014.04.28-01.03.09,55,18.19984,37
2014.04.28-01.03.10,55,18.19984,30
2014.04.28-01.03.11,55,18.19984,34
2014.04.28-01.03.12,55,18.19984,31
2014.04.28-01.03.13,54,18.1942,27
2014.04.28-01.03.14,54,18.1942,28
2014.04.28-01.03.15,54,18.1942,36
2014.04.28-01.03.16,55,18.19384,35
2014.04.28-01.03.17,55,18.19384,26
2014.04.28-01.03.18,55,18.19384,32
2014.04.28-01.03.19,55,18.18783,39
2014.04.28-01.03.20,55,18.18783,35
2014.04.28-01.03.21,55,18.18783,30
2014.04.28-01.03.22,54,18.21896,36
2014.04.28-01.03.23,54,18.21896,48
2014.04.28-01.03.24,54,18.21896,29
2014.04.28-01.03.25,55,18.19384,34
2014.04.28-01.03.26,55,18.19384,44
2014.04.28-01.03.27,55,18.19384,37
2014.04.28-01.03.28,55,18.18783,32
2014.04.28-01.03.29,55,18.18783,37
2014.04.28-01.03.30,55,18.18783,47
2014.04.28-01.03.31,54,18.18182,23
2014.04.28-01.03.32,54,18.18182,26
2014.04.28-01.03.33,54,18.18182,33
2014.04.28-01.03.34,55,18.19984,38
2014.04.28-01.03.35,55,18.19984,29
2014.04.28-01.03.36,55,18.19984,0
2014.04.28-01.03.37,55,18.20585,34
2014.04.28-01.03.38,55,18.20585,40
2014.04.28-01.03.39,55,18.20585,12
2014.04.28-01.03.40,54,18.1942,21
2014.04.28-01.03.41,54,18.1942,22
2014.04.28-01.03.42,54,18.1942,32
2014.04.28-01.03.43,55,18.18783,23
2014.04.28-01.03.44,55,18.18783,23
2014.04.28-01.03.45,55,18.18783,28
2014.04.28-01.03.46,55,18.19384,23
2014.04.28-01.03.47,55,18.19384,23
2014.04.28-01.03.48,55,18.19384,23
2014.04.28-01.03.49,54,18.1942,29
2014.04.28-01.03.50,54,18.1942,30
2014.04.28-01.03.51,54,18.1942,26
2014.04.28-01.03.52,55,18.19384,25
2014.04.28-01.03.53,55,18.19384,27
2014.04.28-01.03.54,55,18.19384,27
2014.04.28-01.03.55,55,18.18182,26
2014.04.28-01.03.56,55,18.18182,27
2014.04.28-01.03.57,55,18.18182,31
2014.04.28-01.03.58,55,18.19984,41
2014.04.28-01.03.59,55,18.19984,35
2014.04.28-01.04.00,55,18.19984,6
2014.04.28-01.04.01,54,18.20039,10
2014.04.28-01.04.02,54,18.20039,19
2014.04.28-01.04.03,54,18.20039,19
2014.04.28-01.04.04,55,18.19984,18
2014.04.28-01.04.05,55,18.19984,15
2014.04.28-01.04.06,55,18.19984,17
2014.04.28-01.04.07,55,18.20585,17
2014.04.28-01.04.08,55,18.20585,20
2014.04.28-01.04.09,55,18.20585,16
2014.04.28-01.04.10,54,18.20039,27
2014.04.28-01.04.11,54,18.20039,40
2014.04.28-01.04.12,54,18.20039,0
2014.04.28-01.04.13,55,18.20585,0
2014.04.28-01.04.14,55,18.20585,0
2014.04.28-01.04.15,55,18.20585,0
2014.04.28-01.04.16,55,18.20585,0
2014.04.28-01.04.17,55,18.20585,0
2014.04.28-01.04.18,55,18.20585,0
2014.04.28-01.04.19,55,18.20585,0
2014.04.28-01.04.20,55,18.20585,0
2014.04.28-01.04.21,55,18.20585,0
2014.04.28-01.04.22,55,18.20585,0
2014.04.28-01.04.23,55,18.20585,0
2014.04.28-01.04.24,55,18.20585,0
2014.04.28-01.04.25,55,18.20585,0
2014.04.28-01.04.26,55,18.20585,0
2014.04.28-01.04.27,55,18.20585,0
2014.04.28-01.04.28,55,18.20585,0
