Timestamp,SFPS,FT,CFPS,630a7847-7e81-482b-a2b5-8c2f9193fc62
2014.04.27-18.52.38,54,18.20658,0
2014.04.27-18.52.39,55,18.19984,0
2014.04.27-18.52.40,55,18.19984,0
2014.04.27-18.52.41,55,18.19984,0
2014.04.27-18.52.42,55,18.19984,0
2014.04.27-18.52.43,55,18.19984,0
2014.04.27-18.52.44,55,18.19984,21
2014.04.27-18.52.45,54,18.20039,3
2014.04.27-18.52.46,54,18.20039,25
2014.04.27-18.52.47,54,18.20039,31
2014.04.27-18.52.48,55,18.20585,25
2014.04.27-18.52.49,55,18.20585,22
2014.04.27-18.52.50,55,18.20585,23
2014.04.27-18.52.51,55,18.19984,0
2014.04.27-18.52.52,55,18.19984,6
2014.04.27-18.52.53,55,18.19984,20
2014.04.27-18.52.54,55,18.18783,19
2014.04.27-18.52.55,55,18.18783,23
2014.04.27-18.52.56,55,18.18783,21
2014.04.27-18.52.57,54,18.20658,15
2014.04.27-18.52.58,54,18.20658,19
2014.04.27-18.52.59,54,18.20658,24
2014.04.27-18.53.00,55,18.19984,25
2014.04.27-18.53.01,55,18.19984,22
2014.04.27-18.53.02,55,18.19984,19
2014.04.27-18.53.03,55,18.19384,21
2014.04.27-18.53.04,55,18.19384,21
2014.04.27-18.53.05,55,18.19384,24
2014.04.27-18.53.06,54,18.1942,25
2014.04.27-18.53.07,54,18.1942,19
2014.04.27-18.53.08,54,18.1942,30
2014.04.27-18.53.09,55,18.18783,21
2014.04.27-18.53.10,55,18.18783,26
2014.04.27-18.53.11,55,18.18783,34
2014.04.27-18.53.12,55,18.19984,26
2014.04.27-18.53.13,55,18.19984,34
2014.04.27-18.53.14,55,18.19984,25
2014.04.27-18.53.15,54,18.20039,34
2014.04.27-18.53.16,54,18.20039,35
2014.04.27-18.53.17,54,18.20039,27
2014.04.27-18.53.18,55,18.18783,35
2014.04.27-18.53.19,55,18.18783,31
2014.04.27-18.53.20,55,18.18783,35
2014.04.27-18.53.21,55,18.20585,37
2014.04.27-18.53.22,55,18.20585,36
2014.04.27-18.53.23,55,18.20585,43
2014.04.27-18.53.24,54,18.20658,26
2014.04.27-18.53.25,54,18.20658,0
2014.04.27-18.53.26,54,18.20658,22
2014.04.27-18.53.27,55,18.21186,32
2014.04.27-18.53.28,55,18.21186,0
2014.04.27-18.53.29,55,18.21186,47
2014.04.27-18.53.30,55,18.19984,39
2014.04.27-18.53.31,55,18.19984,36
2014.04.27-18.53.32,55,18.19984,49
2014.04.27-18.53.33,54,18.21896,35
2014.04.27-18.53.34,54,18.21896,34
2014.04.27-18.53.35,54,18.21896,27
2014.04.27-18.53.36,55,18.19384,40
2014.04.27-18.53.37,55,18.19384,51
2014.04.27-18.53.38,55,18.19384,56
2014.04.27-18.53.39,55,18.18783,46
2014.04.27-18.53.40,55,18.18783,39
2014.04.27-18.53.41,55,18.18783,44
2014.04.27-18.53.42,54,18.18182,37
2014.04.27-18.53.43,54,18.18182,35
2014.04.27-18.53.44,54,18.18182,56
2014.04.27-18.53.45,55,18.19384,46
2014.04.27-18.53.46,55,18.19384,50
2014.04.27-18.53.47,55,18.19384,58
2014.04.27-18.53.48,55,18.20585,46
2014.04.27-18.53.49,55,18.20585,63
2014.04.27-18.53.50,55,18.20585,45
2014.04.27-18.53.51,54,18.20658,56
2014.04.27-18.53.52,54,18.20658,45
2014.04.27-18.53.53,54,18.20658,26
2014.04.27-18.53.54,55,18.18783,24
2014.04.27-18.53.55,55,18.18783,48
2014.04.27-18.53.56,55,18.18783,40
2014.04.27-18.53.57,55,18.20585,44
2014.04.27-18.53.58,55,18.20585,44
2014.04.27-18.53.59,55,18.20585,33
2014.04.27-18.54.00,54,18.20039,30
2014.04.27-18.54.01,54,18.20039,10
2014.04.27-18.54.02,54,18.20039,32
2014.04.27-18.54.03,55,18.19384,28
2014.04.27-18.54.04,55,18.19384,24
2014.04.27-18.54.05,55,18.19384,37
2014.04.27-18.54.06,55,18.19984,34
2014.04.27-18.54.07,55,18.19984,33
2014.04.27-18.54.08,55,18.19984,25
2014.04.27-18.54.09,54,18.20039,31
2014.04.27-18.54.10,54,18.20039,32
2014.04.27-18.54.11,54,18.20039,33
2014.04.27-18.54.12,55,18.18783,31
2014.04.27-18.54.13,55,18.18783,29
2014.04.27-18.54.14,55,18.18783,28
2014.04.27-18.54.15,55,18.19984,32
2014.04.27-18.54.16,55,18.19984,29
2014.04.27-18.54.17,55,18.19984,30
2014.04.27-18.54.18,54,18.18801,31
2014.04.27-18.54.19,54,18.18801,34
2014.04.27-18.54.20,54,18.18801,30
2014.04.27-18.54.21,54,17.65908,31
2014.04.27-18.54.22,54,17.65908,33
2014.04.27-18.54.23,54,17.65908,31
2014.04.27-18.54.24,55,18.19384,0
2014.04.27-18.54.25,55,18.19384,10
2014.04.27-18.54.26,55,18.19384,16
2014.04.27-18.54.27,55,18.21787,20
2014.04.27-18.54.28,55,18.21787,20
2014.04.27-18.54.29,55,18.21787,21
2014.04.27-18.54.30,54,18.20039,15
2014.04.27-18.54.31,54,18.20039,14
2014.04.27-18.54.32,54,18.20039,17
2014.04.27-18.54.33,55,18.21787,19
2014.04.27-18.54.34,55,18.21787,22
2014.04.27-18.54.35,55,18.21787,20
2014.04.27-18.54.36,55,18.19384,22
2014.04.27-18.54.37,55,18.19384,21
2014.04.27-18.54.38,55,18.19384,40
2014.04.27-18.54.39,55,18.19384,38
